time,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,A7,B7,C7,D7,A8,B8,C8,D8,A9,B9,C9,D9,A10,B10,C10,D10,Aaverage,Baverage,Caverage,Daverage,Anormalised,Bnormalised,Cnormalised,Dnormalised,OD_A,OD_B,OD_C,OD_D,DilutiontimeforA,DilutiontimeforB,DilutiontimeforC,DilutiontimeforD,ErrorA,ErrorB,ErrorC,ErrorD
19.21,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
19.29,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
19.37,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
19.46,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
19.54,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
19.62,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
19.71,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
19.79,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
19.87,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
19.96,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
20.04,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
20.12,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
20.21,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
20.29,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
20.37,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
20.46,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
20.54,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
20.62,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
20.71,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
20.79,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
20.87,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
20.96,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
21.04,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
21.12,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
21.21,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
21.29,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
21.37,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
21.46,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
21.54,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
21.62,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
21.71,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
21.79,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
21.87,1023,1023,1023,1023,2046,2046,2046,2046,3069,3069,3069,3069,4092,4092,4092,4092,5115,5115,5115,5115,6138,6138,6138,6138,7161,7161,7161,7161,8184,8184,8184,8184,9207,9207,9207,9207,10230,10230,10230,10230,1023,1023,1023,1023,989,1010,995,1000,0.3956,0.7070,0.4975,1.0000,0,0,0,0,-1.20,-0.89,-1.10,-0.60
